product_key,product,feature_id,capability,class,state,required_behavior_or_evidence,rollout_stage,rollout_stage_title,rollout_lane,release_note,source_file,source_line
ordarr,OrdArr,OR-UND-004,Customer self-service changes with impact preview,UNDERSERVED,Target,"Customers can request date, quantity, address, contact, pickup/delivery, cancellation, or substitution changes within policy.",R12,"Expansion, portals, advanced integrations, AI, and category depth",Retained expansion backlog after core vertical proof,Implement behind owning product contracts before release,products/ordarr/FEATURESET.md,160
ordarr,OrdArr,OR-UND-005,Exception-first operations queue,UNDERSERVED,Target,"Orders needing human action are grouped by owner, reason, impact, next action, and aging rather than buried in status lists.",R12,"Expansion, portals, advanced integrations, AI, and category depth",Retained expansion backlog after core vertical proof,Implement behind owning product contracts before release,products/ordarr/FEATURESET.md,161
ordarr,OrdArr,OR-UND-006,Visible handoff ownership,UNDERSERVED,Target,Every order segment shows which product/team owns the next action and why OrdArr cannot complete it.,R12,"Expansion, portals, advanced integrations, AI, and category depth",Retained expansion backlog after core vertical proof,Implement behind owning product contracts before release,products/ordarr/FEATURESET.md,162
ordarr,OrdArr,OR-UND-007,Configurable orchestration without custom code,UNDERSERVED,Target,"Tenant admins can compose approved order types, validation, handoff templates, approvals, and status mappings with tests/versioning.",R12,"Expansion, portals, advanced integrations, AI, and category depth",Retained expansion backlog after core vertical proof,Implement behind owning product contracts before release,products/ordarr/FEATURESET.md,163
ordarr,OrdArr,OR-UND-008,Low-cost EDI/API/portal intake,UNDERSERVED,Target,Support partners and customers at their technical maturity without high transaction fees or duplicate entry.,R12,"Expansion, portals, advanced integrations, AI, and category depth",Retained expansion backlog after core vertical proof,Implement behind owning product contracts before release,products/ordarr/FEATURESET.md,164
ordarr,OrdArr,OR-UND-009,Partial fulfillment decision support,UNDERSERVED,Target,"Compare wait, split, substitute, source elsewhere, expedite, pickup, or cancel with cost/service/customer impact.",R12,"Expansion, portals, advanced integrations, AI, and category depth",Retained expansion backlog after core vertical proof,Implement behind owning product contracts before release,products/ordarr/FEATURESET.md,165
ordarr,OrdArr,OR-UND-010,Complete audit trail across corrections,UNDERSERVED,Target,"Never silently rewrite the order; show requested, accepted, changed, executed, canceled, returned, and financially prepared versions.",R12,"Expansion, portals, advanced integrations, AI, and category depth",Retained expansion backlog after core vertical proof,Implement behind owning product contracts before release,products/ordarr/FEATURESET.md,166
ordarr,OrdArr,OR-UND-011,Customer promise protection during disruption,UNDERSERVED,Target,"Propagate warehouse, supplier, route, asset, quality, and compliance risk early and coordinate customer choices.",R12,"Expansion, portals, advanced integrations, AI, and category depth",Retained expansion backlog after core vertical proof,Implement behind owning product contracts before release,products/ordarr/FEATURESET.md,167
ordarr,OrdArr,OR-UND-012,Order template and repeat-order usability,UNDERSERVED,Target,Save customer/location/requirement-aware templates without copying stale terms or invalid references.,R12,"Expansion, portals, advanced integrations, AI, and category depth",Retained expansion backlog after core vertical proof,Implement behind owning product contracts before release,products/ordarr/FEATURESET.md,168
ordarr,OrdArr,OR-DEM-001,Distributed order management,DEMOCRATIZE,Target,"Orchestrate multiple sites, warehouses, suppliers, service teams, carriers, and channels using cost/service/capacity/risk rules.",R12,"Expansion, portals, advanced integrations, AI, and category depth",Retained expansion backlog after core vertical proof,Implement behind owning product contracts before release,products/ordarr/FEATURESET.md,176
ordarr,OrdArr,OR-DEM-002,Intelligent order promising,DEMOCRATIZE,Target,"Scenario-based ATP/CTP with confidence, constraints, what-if choices, and human-controlled overrides.",R12,"Expansion, portals, advanced integrations, AI, and category depth",Retained expansion backlog after core vertical proof,Implement behind owning product contracts before release,products/ordarr/FEATURESET.md,177
ordarr,OrdArr,OR-DEM-003,Dynamic fulfillment optimization,DEMOCRATIZE,Target,"Re-source/replan open orders as inventory, supplier, capacity, route, quality, or customer conditions change.",R12,"Expansion, portals, advanced integrations, AI, and category depth",Retained expansion backlog after core vertical proof,Implement behind owning product contracts before release,products/ordarr/FEATURESET.md,178
ordarr,OrdArr,OR-DEM-004,Fraud and anomaly review,DEMOCRATIZE,Target,"Risk signals, duplicate/address/payment/order-pattern checks, explainable review, and appeal without opaque auto-rejection.",R12,"Expansion, portals, advanced integrations, AI, and category depth",Retained expansion backlog after core vertical proof,Implement behind owning product contracts before release,products/ordarr/FEATURESET.md,179
ordarr,OrdArr,OR-DEM-005,Subscription and recurring order management,DEMOCRATIZE,Target,"Schedules, quantity/date adjustments, pauses, skip, renewal, agreement/contract refs, and exception coordination.",R12,"Expansion, portals, advanced integrations, AI, and category depth",Retained expansion backlog after core vertical proof,Implement behind owning product contracts before release,products/ordarr/FEATURESET.md,180
ordarr,OrdArr,OR-DEM-006,Marketplace and partner order hub,DEMOCRATIZE,Target,"Normalize orders/status across channels/partners with mapping, acknowledgements, rate limits, and reconciliation.",R12,"Expansion, portals, advanced integrations, AI, and category depth",Retained expansion backlog after core vertical proof,Implement behind owning product contracts before release,products/ordarr/FEATURESET.md,181
ordarr,OrdArr,OR-DEM-007,Order control tower,DEMOCRATIZE,Target,"Cross-product backlog, promise risk, handoff health, customer impact, financial readiness, and response actions.",R12,"Expansion, portals, advanced integrations, AI, and category depth",Retained expansion backlog after core vertical proof,Implement behind owning product contracts before release,products/ordarr/FEATURESET.md,182
ordarr,OrdArr,OR-DEM-008,Automated document and compliance packet generation,DEMOCRATIZE,Target,"Create order-specific terms, labels, manifests, certificates, proof, and completion packages from source records.",R12,"Expansion, portals, advanced integrations, AI, and category depth",Retained expansion backlog after core vertical proof,Implement behind owning product contracts before release,products/ordarr/FEATURESET.md,183
ordarr,OrdArr,OR-DEM-009,Mass order change simulation,DEMOCRATIZE,Target,"Preview weather, supplier, recall, shutdown, capacity, or policy changes across open orders before applying actions.",R12,"Expansion, portals, advanced integrations, AI, and category depth",Retained expansion backlog after core vertical proof,Implement behind owning product contracts before release,products/ordarr/FEATURESET.md,184
ordarr,OrdArr,OR-DEM-010,Customer-specific orchestration policies,DEMOCRATIZE,Target,"Honor negotiated service, split/partial, substitution, carrier, packaging, proof, appointment, and communication requirements at scale.",R12,"Expansion, portals, advanced integrations, AI, and category depth",Retained expansion backlog after core vertical proof,Implement behind owning product contracts before release,products/ordarr/FEATURESET.md,185
ordarr,OrdArr,OR-FND-001,Tenant-scoped authorization,FOUNDATION,Target,Every read and write is tenant-scoped server-side; product UI visibility never substitutes for authorization.,R12,"Expansion, portals, advanced integrations, AI, and category depth",Retained expansion backlog after core vertical proof,Implement behind owning product contracts before release,products/ordarr/FEATURESET.md,191
ordarr,OrdArr,OR-FND-002,StaffArr-backed action permissions,FOUNDATION,Target,"Use product action keys, role scopes, delegated authority, and explicit denial reasons; ownership does not prevent permissioned delegated workflows.",R12,"Expansion, portals, advanced integrations, AI, and category depth",Retained expansion backlog after core vertical proof,Implement behind owning product contracts before release,products/ordarr/FEATURESET.md,192
